,Baseline,wf_current_only_s10_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p8_o0_H30_wfstrict_rolling.csv
2023-09-13,0.010190,-0.005095,-0.005095,0.005095,-0.005095,0.005095,0.005095,-0.005095,-0.005095,0.005095,0.005095,0.005095,0.005095,-0.010190,-0.005095,0.005095,0.005095
2023-09-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-15,-0.008249,0.004124,0.004124,-0.004124,0.004124,-0.004124,-0.004124,0.004124,0.004124,0.004124,-0.004124,-0.004124,-0.008249,0.008249,0.004124,-0.004124,-0.004124
2023-09-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-17,-0.000222,0.000111,0.000111,-0.000111,0.000111,-0.000111,-0.000111,0.000111,0.000111,0.000111,-0.000111,-0.000111,-0.000222,0.000222,0.000111,-0.000111,-0.000111
2023-09-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-20,-0.005300,0.002650,0.002650,-0.002650,0.002650,-0.002650,-0.002650,0.002650,0.005300,0.002650,-0.002650,-0.005300,-0.002650,0.005300,0.002650,-0.002650,-0.002650
2023-09-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-22,-0.006488,0.002719,0.002719,-0.002719,0.002719,-0.002719,-0.002719,0.002719,0.005438,0.002126,-0.002719,-0.005438,-0.002719,0.005438,0.002719,-0.002719,-0.002719
2023-09-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-24,-0.002691,0.001461,0.001461,-0.001461,0.001461,-0.001461,-0.001461,0.001461,0.002921,0.001109,0.001109,-0.002921,0.001109,0.002921,0.001461,-0.001461,-0.001461
2023-09-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-27,-0.010138,0.005069,0.005069,-0.005069,0.005069,-0.005069,-0.005069,0.005069,0.010138,0.005069,0.005069,-0.010138,0.005069,0.010138,0.005069,-0.005069,-0.005069
2023-09-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-09-29,0.001004,-0.000502,-0.000502,0.000502,-0.000502,0.000502,0.000502,-0.000502,-0.001004,0.000502,0.000502,0.001004,0.000502,-0.000502,-0.000502,0.000502,0.000502
2023-09-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-01,0.009046,-0.004523,-0.004523,0.004523,-0.004523,0.004523,0.004523,-0.004523,-0.009046,0.004523,0.004523,0.009046,0.004523,-0.004523,-0.004523,0.004523,0.004523
2023-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-04,-0.009595,0.004797,0.004797,-0.004797,0.004797,-0.004797,-0.004797,0.004797,0.009595,-0.004797,-0.004797,-0.004797,-0.004797,0.004797,0.004797,-0.004797,-0.004797
2023-10-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-06,-0.007607,0.003804,0.003804,-0.003804,0.003804,-0.003804,-0.003804,0.003804,0.007607,-0.003804,-0.003804,-0.003804,-0.003804,0.003804,0.003804,-0.003804,-0.003804
2023-10-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-08,0.003423,-0.001712,-0.001712,0.001712,-0.001712,0.001712,0.001712,-0.001712,-0.003423,0.001712,0.001712,0.001712,0.001712,-0.001712,-0.001712,0.001712,0.001712
2023-10-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-11,0.006633,-0.003316,-0.003316,0.003316,-0.003316,0.003316,0.003316,-0.003316,-0.006633,0.003316,0.003316,0.003316,0.003316,-0.003316,-0.003316,0.003316,0.003316
2023-10-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-13,0.002585,-0.001292,-0.001292,0.001292,-0.001292,0.001292,0.001292,-0.001292,-0.002585,0.001292,0.001292,0.001292,0.001292,-0.001292,-0.001292,0.001292,0.001292
2023-10-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-15,-0.001542,-0.005653,-0.005653,0.005653,-0.005653,0.005653,0.005653,-0.005653,-0.011307,0.005653,0.005653,0.005653,0.005653,-0.005653,-0.005653,0.005653,0.005653
2023-10-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-18,-0.040228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-20,-0.002057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-22,-0.029667,0.018299,0.018299,-0.018299,0.018299,-0.018299,-0.018299,0.018299,0.018299,-0.018299,-0.018299,-0.018299,-0.018299,0.018299,0.018299,-0.018299,-0.018299
2023-10-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-25,-0.001777,0.000888,0.000888,-0.000888,0.000888,-0.000888,-0.000888,0.000888,0.000888,-0.000888,-0.000888,-0.001777,-0.000888,0.000888,0.000888,-0.000888,-0.000888
2023-10-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-27,0.020956,-0.010478,-0.010478,0.010478,-0.010478,0.010478,0.010478,-0.010478,-0.010478,0.010478,0.010478,0.020956,0.010478,-0.010478,-0.010478,0.010478,0.010478
2023-10-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-29,0.008268,-0.004134,-0.004134,0.004134,-0.008268,0.004134,0.004134,-0.004134,-0.004134,0.004134,0.004134,0.008268,0.004134,-0.004134,-0.004134,0.004134,0.004134
2023-10-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-10-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-01,-0.024691,0.012346,0.012346,-0.012346,0.024691,-0.012346,-0.012346,0.012346,0.012346,-0.012346,-0.012346,-0.024691,-0.012346,0.012346,0.012346,-0.012346,-0.012346
2023-11-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-03,-0.027076,0.013538,0.013538,-0.013538,0.027076,-0.013538,-0.027076,0.013538,0.013538,-0.013538,-0.013538,-0.013538,-0.013538,0.013538,0.013538,-0.013538,-0.013538
2023-11-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-05,0.086270,-0.039554,-0.039554,0.039554,-0.079108,0.039554,0.079108,-0.039554,-0.039554,0.039554,0.039554,0.039554,0.039554,-0.039554,-0.039554,0.039554,0.039554
2023-11-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-08,-0.026478,0.013239,0.013239,-0.013239,0.026478,-0.013239,-0.026478,0.013239,0.013239,-0.013239,-0.013239,-0.026478,-0.013239,0.013239,0.013239,-0.013239,0.013239
2023-11-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-10,0.000678,-0.005260,-0.005260,0.005260,-0.010520,0.005260,0.010520,-0.005260,-0.005260,0.005260,0.005260,0.010520,0.005260,-0.005260,-0.005260,0.005260,-0.030542
2023-11-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-12,0.034707,-0.017354,-0.017354,0.017354,-0.034707,0.017354,0.034707,-0.017354,-0.017354,0.017354,0.017354,0.034707,0.017354,-0.017354,-0.017354,0.017354,-0.016701
2023-11-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-15,0.051695,-0.025848,-0.025848,0.025848,-0.051695,0.025848,0.051695,-0.025848,-0.025848,0.025848,0.051695,0.051695,0.025848,-0.025848,-0.025848,0.025848,-0.032310
2023-11-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-17,0.038617,-0.019309,-0.019309,0.019309,-0.038617,0.019309,0.038617,-0.019309,-0.019309,0.019309,0.038617,0.038617,0.019309,-0.019309,-0.019309,0.019309,-0.019309
2023-11-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-19,-0.015997,0.015997,0.007999,-0.007999,0.015997,-0.007999,-0.015997,0.007999,0.007999,-0.007999,-0.007999,-0.015997,-0.007999,0.007999,0.007999,-0.007999,0.007999
2023-11-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-22,0.011343,-0.011343,-0.005672,0.005672,-0.011343,0.005672,0.011343,-0.005672,-0.005672,0.005672,0.005672,0.011343,0.005672,-0.005672,-0.005672,0.005672,-0.005672
2023-11-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-24,0.011571,-0.016305,-0.008153,0.008153,-0.016305,0.008153,0.016305,-0.008153,-0.008153,0.008153,0.008153,0.016305,0.008153,-0.016305,-0.008153,0.008153,-0.007176
2023-11-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-26,-0.011107,0.011107,0.005554,-0.005554,0.011107,-0.005554,-0.011107,0.005554,0.005554,-0.005554,-0.005554,-0.011107,-0.005554,0.011107,0.005554,-0.005554,0.005554
2023-11-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-11-29,-0.032290,0.032290,0.016145,-0.016145,0.016145,-0.016145,-0.032290,0.016145,0.016145,-0.016145,-0.016145,-0.016145,-0.016145,0.032290,0.016145,-0.016145,0.016145
2023-11-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-01,-0.022108,0.022108,0.011054,-0.011054,0.011054,-0.011054,-0.022108,0.011054,0.011054,-0.011054,-0.011054,-0.011054,-0.011054,0.022108,0.011054,-0.011054,0.011054
2023-12-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-03,-0.006910,0.006910,0.003455,-0.003455,0.003455,-0.003455,-0.006910,0.003455,0.006910,-0.003455,-0.003455,-0.003455,-0.006910,0.006910,0.003455,-0.003455,-0.003455
2023-12-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-06,0.029433,-0.029433,-0.014716,0.014716,-0.014716,0.014716,0.029433,-0.014716,-0.029433,0.014716,0.014716,0.014716,0.029433,-0.029433,-0.014716,0.014716,0.014716
2023-12-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-08,-0.010114,0.010114,0.010114,-0.005057,0.010114,-0.005057,-0.010114,0.005057,0.010114,-0.005057,-0.005057,-0.010114,-0.005057,0.010114,0.005057,-0.005057,-0.005057
2023-12-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-10,-0.031504,0.031504,0.031504,-0.015752,0.031504,-0.015752,-0.031504,0.015752,0.031504,-0.015752,-0.015752,-0.031504,-0.015752,0.015752,0.015752,-0.015752,-0.015752
2023-12-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-13,0.003696,-0.003696,-0.003696,0.001848,-0.003696,0.001848,0.003696,-0.001848,-0.003696,0.001848,0.001848,0.001848,0.003696,-0.001848,-0.001848,0.001848,0.001848
2023-12-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-15,-0.010487,0.010487,0.010487,-0.005243,0.010487,-0.005243,-0.010487,0.005243,0.010487,-0.005243,-0.005243,-0.005243,-0.010487,0.005243,0.005243,-0.005243,-0.005243
2023-12-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-17,-0.021932,0.021932,0.021932,-0.010966,0.021932,-0.010966,-0.021932,0.010966,0.021932,-0.010966,-0.010966,-0.010966,-0.021932,0.010966,0.010966,-0.010966,-0.010966
2023-12-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-20,0.060918,-0.030459,-0.060918,0.030459,-0.030459,0.030459,0.060918,-0.030459,-0.060918,0.030459,0.030459,0.030459,0.030459,-0.030459,-0.030459,0.030459,0.030459
2023-12-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-22,-0.010087,0.005044,0.010087,-0.005044,0.005044,-0.005044,-0.010087,0.005044,0.010087,-0.005044,-0.005044,-0.005044,-0.005044,0.005044,0.005044,-0.005044,-0.005044
2023-12-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-24,0.047685,-0.023842,-0.047685,0.023842,-0.023842,0.023842,0.047685,-0.023842,-0.047685,0.023842,0.023842,0.023842,0.023842,-0.023842,-0.023842,0.023842,0.023842
2023-12-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-27,-0.048378,0.024189,0.048378,-0.024189,0.024189,-0.024189,-0.048378,0.024189,0.048378,-0.024189,-0.024189,-0.024189,-0.024189,0.024189,0.024189,-0.024189,-0.024189
2023-12-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-29,-0.045076,0.014686,0.029373,-0.014686,0.014686,-0.014686,-0.029373,0.014686,0.029373,-0.014686,-0.014686,-0.014686,-0.014686,0.014686,0.014686,-0.014686,-0.014686
2023-12-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-12-31,-0.019938,0.009632,0.019265,-0.009632,0.009632,-0.009632,-0.019265,0.009632,0.019265,-0.009632,-0.009632,-0.009632,-0.009632,0.009632,0.009632,-0.009632,-0.009632
2024-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-03,-0.036078,0.000603,0.001206,-0.000603,0.000603,-0.001206,-0.001206,0.000603,0.001206,-0.001206,-0.000603,-0.000603,-0.000603,0.001206,0.001206,-0.000603,-0.000603
2024-01-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-05,-0.036280,-0.005589,-0.011178,0.005589,-0.005589,0.011178,0.011178,-0.005589,-0.011178,0.011178,0.005589,0.005589,0.005589,-0.011178,-0.011178,0.005589,0.005589
2024-01-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-07,0.021771,0.008503,0.017007,-0.008503,0.008503,-0.017007,-0.017007,0.008503,0.017007,-0.017007,-0.008503,-0.008503,-0.008503,0.017007,0.017007,-0.008503,-0.008503
2024-01-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-10,-0.021990,-0.005497,-0.010995,0.005497,-0.005497,0.010995,0.010995,-0.005497,-0.010995,0.010995,0.005497,0.005497,0.005497,-0.010995,-0.010995,0.005497,0.005497
2024-01-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-12,0.010973,-0.000155,-0.000309,0.000155,-0.000155,0.000309,0.000309,-0.000155,-0.000309,0.000309,0.000155,0.000155,0.000155,-0.000309,-0.000309,0.000155,0.000309
2024-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-14,0.022858,-0.007126,-0.014252,0.007126,-0.007126,0.014252,0.014252,-0.007126,-0.014252,0.014252,0.007126,0.007126,0.007126,-0.014252,-0.014252,0.007126,0.014252
2024-01-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-17,-0.008923,0.000388,0.000776,-0.000388,0.000388,-0.000776,-0.000776,0.000388,0.000776,-0.000776,-0.000776,-0.000388,-0.000388,0.000776,0.000776,-0.000388,-0.000776
2024-01-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-19,-0.012192,0.005676,0.011351,-0.005676,0.005676,-0.011351,-0.011351,0.005676,0.011351,-0.011351,-0.011351,-0.005676,-0.005676,0.011351,0.011351,-0.005676,-0.005676
2024-01-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-21,0.001420,0.003853,0.007705,-0.003853,0.003853,-0.007705,-0.007705,0.003853,0.007705,-0.007705,-0.007705,-0.003853,-0.003853,0.007705,0.007705,-0.003853,-0.003853
2024-01-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-24,-0.005491,0.002746,0.005491,-0.002746,0.002746,-0.005491,-0.005491,0.002746,0.005491,-0.005491,-0.002746,-0.002746,-0.005491,0.005491,0.005491,-0.002746,-0.002746
2024-01-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-26,0.016058,-0.004887,-0.009775,0.004887,-0.004887,0.009775,0.009775,-0.004887,-0.009775,0.009775,0.004887,0.004887,0.009775,-0.009775,-0.009775,0.004887,0.004887
2024-01-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-28,0.019799,-0.002496,-0.004991,0.002496,-0.002496,0.004991,0.004991,-0.002496,-0.004991,0.004991,0.002496,0.002496,0.004991,-0.004991,-0.004991,0.002496,0.004991
2024-01-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-01-31,-0.006932,0.001902,0.003805,-0.001902,0.001902,-0.003805,-0.003805,0.001902,0.003805,-0.003805,-0.001902,-0.001902,-0.003805,0.003805,0.003805,-0.001902,-0.003805
